headers = ['Signal', 'Data', 'TTBar', 'ZJets', 'WJets', 'sTop', 'VV', 'TTV']
L_t_LQuujj300 = [[91769.26081280755, 29415] , [3998, 3998] ,  [3559.7851712672154, 74156] ,  [95.81100638357442, 5408] ,  [3.5886357395176733, 16] ,  [221.39985191187463, 1321] ,  [28.56694009392908, 1622] ,  [41.558513551585364, 24954]  ]
L_t_LQuujj400 = [[30126.63476909216, 44907] , [3979, 3979] ,  [3540.619565761184, 73776] ,  [95.17724602815994, 5406] ,  [3.5886357395176733, 16] ,  [219.7566078317072, 1313] ,  [28.509808502246372, 1617] ,  [41.39348990409288, 24882]  ]
L_t_LQuujj500 = [[10076.942833056995, 54151] , [3495, 3495] ,  [3048.3079870774354, 64003] ,  [92.43069952803128, 5343] ,  [3.5886357395176733, 16] ,  [203.40207337583945, 1215] ,  [26.869637222882712, 1502] ,  [38.08729742141757, 23001]  ]
L_t_LQuujj600 = [[3772.635087754348, 60181] , [2591, 2591] ,  [2183.7657367313454, 46475] ,  [79.6057609658092, 5137] ,  [3.746503253787244, 14] ,  [167.40854339573846, 1000] ,  [22.58650745013928, 1270] ,  [30.824619621760828, 18872]  ]
L_t_LQuujj700 = [[1511.1988565291413, 63907] , [1797, 1797] ,  [1425.7935369164027, 30830] ,  [65.48315125286946, 4859] ,  [2.876669819402976, 12] ,  [128.96429913201615, 772] ,  [18.634234612605177, 1016] ,  [22.59173123448764, 14291]  ]
L_t_LQuujj800 = [[649.432089651269, 66392] , [1225, 1225] ,  [908.2486955019135, 19900] ,  [53.38141567918126, 4421] ,  [1.9027310891824756, 10] ,  [96.1029388358688, 581] ,  [14.373022610449894, 793] ,  [16.878325853448466, 10575]  ]
L_t_LQuujj900 = [[294.00420084278994, 67918] , [834, 834] ,  [576.4667525361826, 12759] ,  [39.42245400377581, 3997] ,  [1.9027310891824756, 10] ,  [73.0135369586386, 437] ,  [11.850293221921765, 630] ,  [12.017449117010868, 7668]  ]
L_t_LQuujj1000 = [[137.66214976962831, 68863] , [565, 565] ,  [369.3867170865044, 8249] ,  [29.832232835912812, 3546] ,  [1.9027310891824756, 10] ,  [56.63297177793585, 337] ,  [10.135304852991284, 494] ,  [8.586387177809055, 5585]  ]
L_t_LQuujj1100 = [[67.01335529945122, 68524] , [394, 394] ,  [237.58081340799885, 5366] ,  [23.91193411348606, 3170] ,  [1.0233527714352046, 9] ,  [42.584951303224706, 254] ,  [9.126743842201563, 382] ,  [6.273640903319376, 4037]  ]
L_t_LQuujj1200 = [[33.52987707676174, 34642] , [271, 271] ,  [155.84779813915418, 3569] ,  [17.074983867498826, 2876] ,  [1.9627811788289917, 6] ,  [32.1342381234825, 194] ,  [8.390869756037565, 298] ,  [4.428511122038486, 2941]  ]
L_t_LQuujj1300 = [[17.213994936190808, 34471] , [192, 192] ,  [103.7584837173586, 2402] ,  [11.937666854070866, 2631] ,  [1.9627811788289917, 6] ,  [23.801668521094452, 145] ,  [8.132806761949464, 237] ,  [3.103714913119722, 2154]  ]
