headers = ['Signal', 'Data', 'TTBar', 'ZJets', 'WJets', 'sTop', 'VV', 'TTV']
L_t_LQuujj300 = [[90155.14383325232, 28721] , [3998, 3998] ,  [3464.7066022265467, 69884] ,  [93.19258108946075, 5264] ,  [4.386751288238185, 16] ,  [212.49253577816125, 1259] ,  [28.294959793325216, 1563] ,  [39.89080109520636, 23715]  ]
L_t_LQuujj400 = [[29923.75989830085, 44332] , [3979, 3979] ,  [3444.607966178757, 69494] ,  [92.39457016649298, 5261] ,  [4.386751288238185, 16] ,  [211.22107253597125, 1253] ,  [28.268710845367494, 1559] ,  [39.75878950213557, 23659]  ]
L_t_LQuujj500 = [[10069.873889161085, 53782] , [3495, 3495] ,  [2963.8141795274064, 60273] ,  [89.60810399105755, 5202] ,  [4.386751288238185, 16] ,  [195.07296543010574, 1157] ,  [26.828000644850615, 1446] ,  [36.74065826888908, 21898]  ]
L_t_LQuujj600 = [[3781.3972745920905, 59959] , [2591, 2591] ,  [2119.2592062548692, 43706] ,  [79.0021146694035, 5010] ,  [4.545571725129101, 14] ,  [159.8511816369894, 948] ,  [22.302409621522433, 1222] ,  [29.688969017272438, 17966]  ]
L_t_LQuujj700 = [[1516.265061930678, 63737] , [1797, 1797] ,  [1385.2368315652045, 29025] ,  [65.6484692129171, 4748] ,  [3.7172373584442138, 13] ,  [123.94222448788604, 736] ,  [17.73741335649205, 981] ,  [21.868821924711664, 13657]  ]
L_t_LQuujj800 = [[652.4922611819823, 66305] , [1225, 1225] ,  [884.611289146339, 18759] ,  [51.73564576132644, 4324] ,  [1.9142163875075207, 10] ,  [91.63489165401752, 551] ,  [13.792611691073185, 766] ,  [16.40731904414883, 10084]  ]
L_t_LQuujj900 = [[295.49669797526684, 67850] , [834, 834] ,  [559.7488466299895, 11997] ,  [38.49579338236027, 3909] ,  [1.9142163875075207, 10] ,  [70.64611199598171, 419] ,  [11.277184974976274, 614] ,  [11.555965094489805, 7301]  ]
L_t_LQuujj1000 = [[138.42663720593382, 68823] , [565, 565] ,  [358.76207515676975, 7751] ,  [29.846958198863593, 3483] ,  [1.9142163875075207, 10] ,  [54.10533110629833, 319] ,  [10.036168287069836, 477] ,  [8.150202416060926, 5332]  ]
L_t_LQuujj1100 = [[67.4000604968685, 68501] , [394, 394] ,  [230.59871069222112, 5045] ,  [22.900562328632684, 3117] ,  [1.0031550173531207, 8] ,  [40.77041979814618, 241] ,  [9.146813955394391, 367] ,  [6.120606699336118, 3863]  ]
L_t_LQuujj1200 = [[33.71862663778397, 34629] , [271, 271] ,  [152.8318101521538, 3385] ,  [17.245774468063505, 2830] ,  [1.9746289525442573, 6] ,  [31.08385121725072, 184] ,  [8.37894962589887, 284] ,  [4.218382419251057, 2812]  ]
L_t_LQuujj1300 = [[17.31061391655444, 34456] , [192, 192] ,  [100.10848142004392, 2244] ,  [12.122130136795903, 2596] ,  [1.9746289525442573, 6] ,  [23.04277151573502, 138] ,  [8.202285403913956, 229] ,  [3.017164016129449, 2060]  ]
L_t_LQuujj1400 = [[9.013867258539983, 68642] , [130, 130] ,  [68.23977526225949, 1554] ,  [11.27164454090914, 2403] ,  [1.9746289525442573, 6] ,  [17.81931629371016, 110] ,  [6.1153437828403465, 180] ,  [2.1540466823830697, 1516]  ]
L_t_LQuujj1500 = [[4.759235553932254, 68310] , [92, 92] ,  [48.3015380621329, 1090] ,  [8.95772534468149, 2195] ,  [1.186535912821635, 5] ,  [14.96915119768696, 95] ,  [5.820242807104191, 143] ,  [1.5938585120728512, 1149]  ]
L_t_LQuujj1600 = [[2.5329204159720744, 67414] , [68, 68] ,  [34.36746051490733, 765] ,  [7.395300316516266, 2001] ,  [0.17829530675580457, 4] ,  [11.267473047961454, 72] ,  [5.140578488203881, 110] ,  [1.1764473351306635, 850]  ]
L_t_LQuujj1700 = [[1.3748579204539768, 66509] , [48, 48] ,  [23.04299683205489, 528] ,  [6.460767802320692, 1785] ,  [0.1965936726417521, 3] ,  [9.10480416350993, 57] ,  [2.8614840713384195, 84] ,  [0.9089590011612938, 651]  ]
L_t_LQuujj1800 = [[0.7538174801910267, 66094] , [33, 33] ,  [16.249048957348656, 378] ,  [5.0150749353830335, 1565] ,  [-0.24452091252538036, 1] ,  [6.460322285194302, 41] ,  [3.254850338039301, 69] ,  [0.5778213262697115, 490]  ]
L_t_LQuujj1900 = [[0.41140719161721206, 65162] , [26, 26] ,  [12.332667860389897, 291] ,  [4.437462544193746, 1353] ,  [-0.24452091252538036, 1] ,  [4.249294204622752, 27] ,  [2.18581240633228, 48] ,  [0.474088045107664, 387]  ]
L_t_LQuujj2000 = [[0.23007375272071293, 64488] , [20, 20] ,  [8.71682050061042, 209] ,  [3.9962776231129022, 1151] ,  [-0.24452091252538036, 1] ,  [3.436777606113594, 22] ,  [1.8007110439725125, 36] ,  [0.3563531328899342, 292]  ]
L_t_LQuujj2100 = [[0.12633943251316362, 63453] , [14, 14] ,  [5.921336828063315, 148] ,  [3.7725660550018483, 973] ,  [0.0, 0] ,  [3.086479137315255, 20] ,  [0.5684126627800588, 29] ,  [0.2567022506015783, 228]  ]
L_t_LQuujj2200 = [[0.06901566985006982, 61027] , [12, 12] ,  [4.315965057705319, 106] ,  [2.6009504479652668, 837] ,  [0.0, 0] ,  [2.3365783138511906, 16] ,  [0.5310914652565825, 25] ,  [0.18440118152978663, 179]  ]
