headers = ['Signal', 'Data', 'TTBar', 'ZJets', 'WJets', 'sTop', 'VV', 'TTV']
L_t_LQuujj300 = [[92323.20001288598, 29415] , [3998, 3998] ,  [3626.838136150361, 74156] ,  [95.77102694537149, 5408] ,  [3.6102975246656683, 16] ,  [222.73626952904908, 1321] ,  [28.531736474384967, 1622] ,  [41.50730015263262, 24954]  ]
L_t_LQuujj400 = [[30308.485683191633, 44907] , [3979, 3979] ,  [3607.3115227151666, 73776] ,  [95.13727363568864, 5406] ,  [3.6102975246656683, 16] ,  [221.08310647053057, 1313] ,  [28.474675287121176, 1617] ,  [41.34247986712718, 24882]  ]
L_t_LQuujj500 = [[10137.769449755438, 54151] , [3495, 3495] ,  [3108.4691433927164, 64003] ,  [92.39390372081587, 5343] ,  [3.6102975246656683, 16] ,  [204.6298524907843, 1215] ,  [26.836525224083676, 1502] ,  [38.04036167248948, 23001]  ]
L_t_LQuujj600 = [[3795.4075329520856, 60181] , [2591, 2591] ,  [2227.9558513089064, 46475] ,  [79.5722765285477, 5137] ,  [3.7691179615565837, 14] ,  [168.41905774219174, 1000] ,  [22.5586736390104, 1270] ,  [30.786633817954336, 18872]  ]
L_t_LQuujj700 = [[1520.3207812164255, 63907] , [1797, 1797] ,  [1457.21103589648, 30830] ,  [65.45655993262048, 4859] ,  [2.8940340235442426, 12] ,  [129.7427556660124, 772] ,  [18.611271267436223, 1016] ,  [22.563890985983317, 14291]  ]
L_t_LQuujj800 = [[653.3522028684765, 66392] , [1225, 1225] ,  [943.5151758364866, 19900] ,  [53.359307584156966, 4421] ,  [1.9142163875075207, 10] ,  [96.68303705821822, 581] ,  [14.35531044323796, 793] ,  [16.857526350248772, 10575]  ]
L_t_LQuujj900 = [[295.77887408731294, 67918] , [834, 834] ,  [611.8739370522181, 12759] ,  [39.405168020434225, 3997] ,  [1.9142163875075207, 10] ,  [73.45426253384163, 437] ,  [11.835689865289972, 630] ,  [12.00263977078001, 7668]  ]
L_t_LQuujj1000 = [[138.49310842015012, 68863] , [565, 565] ,  [399.4968546065411, 8249] ,  [29.82116700940063, 3546] ,  [1.9142163875075207, 10] ,  [56.97482070214869, 337] ,  [10.122814911302218, 494] ,  [8.575805998779282, 5585]  ]
L_t_LQuujj1100 = [[67.41786247429734, 68524] , [394, 394] ,  [261.7681119963761, 5366] ,  [23.902299891959867, 3170] ,  [1.029529951142057, 9] ,  [42.842003323163695, 254] ,  [9.1154967706972, 382] ,  [6.265909768420402, 4037]  ]
L_t_LQuujj1200 = [[33.73227070096729, 34642] , [271, 271] ,  [175.0325083680696, 3569] ,  [17.067639733521375, 2876] ,  [1.9746289525442573, 6] ,  [32.32820736768866, 194] ,  [8.380529517091272, 298] ,  [4.423053777983628, 2941]  ]
L_t_LQuujj1300 = [[17.317902350292666, 34471] , [192, 192] ,  [118.10761678220945, 2402] ,  [11.933025369964396, 2631] ,  [1.9746289525442573, 6] ,  [23.945340564481363, 145] ,  [8.122784539263657, 237] ,  [3.099890142296681, 2154]  ]
L_t_LQuujj1400 = [[9.014740864054222, 68650] , [130, 130] ,  [80.21599806872867, 1640] ,  [10.987030809259938, 2443] ,  [1.9746289525442573, 6] ,  [18.47825971815259, 114] ,  [6.0635605491760955, 186] ,  [2.2643999428309716, 1587]  ]
L_t_LQuujj1500 = [[4.7599821603273105, 68319] , [92, 92] ,  [57.218086818518394, 1152] ,  [8.61933183499683, 2228] ,  [1.186535912821635, 5] ,  [15.692604468484516, 100] ,  [5.784196593519769, 151] ,  [1.6708147749198048, 1201]  ]
L_t_LQuujj1600 = [[2.5332837047677708, 67422] , [68, 68] ,  [41.72499458489313, 825] ,  [7.366311827735748, 2024] ,  [1.186535912821635, 5] ,  [12.202571393176354, 79] ,  [5.198027444089367, 117] ,  [1.2430760190527546, 891]  ]
L_t_LQuujj1700 = [[1.3749512906020023, 66515] , [48, 48] ,  [28.208359490411194, 562] ,  [6.3652437783220055, 1805] ,  [0.1965936726417521, 3] ,  [9.359313330314185, 58] ,  [2.8001023646744856, 86] ,  [0.9506623632102975, 664]  ]
L_t_LQuujj1800 = [[0.7538271129608374, 66098] , [33, 33] ,  [19.6801653608604, 399] ,  [4.772232508714548, 1588] ,  [-0.24452091252538036, 1] ,  [7.487801722536787, 46] ,  [2.4788564069255488, 70] ,  [0.5985061574678442, 510]  ]
L_t_LQuujj1900 = [[0.4114356330933073, 65165] , [26, 26] ,  [14.881633670175392, 300] ,  [4.4111149279240065, 1372] ,  [-0.24452091252538036, 1] ,  [4.658594911680985, 29] ,  [2.165702049933248, 49] ,  [0.4895334057805879, 402]  ]
L_t_LQuujj2000 = [[0.2301099045217389, 64500] , [20, 20] ,  [10.68398514509154, 215] ,  [3.8902702978250536, 1162] ,  [-0.24452091252538036, 1] ,  [3.8460783131718266, 24] ,  [1.7884784587970592, 37] ,  [0.38263435747040453, 305]  ]
L_t_LQuujj2100 = [[0.1263364146063844, 63455] , [14, 14] ,  [7.45287831012678, 153] ,  [3.7267894674536812, 990] ,  [0.0, 0] ,  [3.4957798443734873, 22] ,  [1.5179900839959595, 33] ,  [0.2659934124269032, 234]  ]
L_t_LQuujj2200 = [[0.06902224504273757, 61032] , [12, 12] ,  [5.593697066021997, 111] ,  [2.4308519492521943, 844] ,  [0.0, 0] ,  [2.6085739852048153, 17] ,  [0.5394671762085679, 26] ,  [0.2025109414877051, 183]  ]
L_t_LQuujj2300 = [[0.03834686984375548, 30773] , [7, 7] ,  [4.3443579433053765, 83] ,  [1.8374789500440885, 726] ,  [0.0, 0] ,  [2.0664193206984285, 14] ,  [0.5259106354143055, 22] ,  [0.16522061800636897, 143]  ]
L_t_LQuujj2400 = [[0.021402237257670053, 60692] , [5, 5] ,  [3.1801507928153394, 60] ,  [1.3064862904423005, 623] ,  [0.0, 0] ,  [1.6578760513467887, 12] ,  [0.44587494194382477, 18] ,  [0.119725985620591, 119]  ]
L_t_LQuujj2500 = [[0.01213210736018412, 59731] , [4, 4] ,  [2.2505558551488303, 44] ,  [0.8236371526529846, 538] ,  [0.0, 0] ,  [1.6578760513467887, 12] ,  [0.38382718665474813, 14] ,  [0.0738791642020969, 94]  ]
L_t_LQuujj2600 = [[0.00668752118560215, 58629] , [3, 3] ,  [1.6931809067565766, 31] ,  [0.6607795147271837, 478] ,  [0.0, 0] ,  [1.3221438019374834, 9] ,  [0.39889814082962527, 12] ,  [0.045907389818077515, 81]  ]
L_t_LQuujj2700 = [[0.003754965863083693, 28900] , [3, 3] ,  [1.4310155018776594, 24] ,  [0.6134840847134942, 422] ,  [0.0, 0] ,  [0.8502512264469783, 7] ,  [0.3372891897872471, 9] ,  [0.009635064145423368, 65]  ]
L_t_LQuujj2800 = [[0.0020597951730301585, 56622] , [3, 3] ,  [1.306777834054957, 22] ,  [0.6794183513495011, 372] ,  [0.0, 0] ,  [0.7038261101826387, 6] ,  [0.3115686746591454, 8] ,  [-0.001980409017688098, 52]  ]
L_t_LQuujj2900 = [[0.0011456916996216262, 55449] , [2, 2] ,  [1.0566858837599848, 18] ,  [0.6551698111174598, 322] ,  [0.0, 0] ,  [0.49856681140637105, 4] ,  [0.3115686746591454, 8] ,  [-0.020474902320017654, 40]  ]
L_t_LQuujj3000 = [[0.0006558361078410286, 26419] , [2, 2] ,  [0.8453353599268925, 15] ,  [0.4918555488855589, 279] ,  [0.0, 0] ,  [0.49856681140637105, 4] ,  [0.1861755964584625, 5] ,  [-0.034617004454196396, 32]  ]
L_t_LQuujj3500 = [[4.0353837641388236e-05, 25100] , [1, 1] ,  [0.4769326248073528, 7] ,  [0.29884042104896047, 128] ,  [0.0, 0] ,  [0.0, 0] ,  [0.1859271023369521, 4] ,  [-0.0723881069176112, 9]  ]
L_t_LQuujj4000 = [[3.387397656316786e-06, 45663] , [1, 1] ,  [0.07600718557245938, 1] ,  [0.2158998680477811, 65] ,  [0.0, 0] ,  [0.0, 0] ,  [9.050688137143654e-05, 1] ,  [0.0027079933883054587, 4]  ]
