headers = ['Signal', 'Data', 'TTBar', 'ZJets', 'WJets', 'sTop', 'VV', 'TTV']
L_t_LQuujj300 = [[94169.66401314376, 29415] , [3998, 3998] ,  [3553.8531847854283, 74156] ,  [95.70537156458316, 5408] ,  [3.6825034751589807, 16] ,  [227.19099491963013, 1321] ,  [28.597903974288684, 1622] ,  [41.603559077543274, 24954]  ]
L_t_LQuujj400 = [[30914.65539685586, 44907] , [3979, 3979] ,  [3534.7195166316, 73776] ,  [95.07198908211664, 5406] ,  [3.6825034751589807, 16] ,  [225.5047685999412, 1313] ,  [28.540710457325783, 1617] ,  [41.43835655991416, 24882]  ]
L_t_LQuujj500 = [[10340.524838750687, 54151] , [3495, 3495] ,  [3043.228320496001, 64003] ,  [92.33062026469244, 5343] ,  [3.6825034751589807, 16] ,  [208.72244954060017, 1215] ,  [26.8987613863227, 1502] ,  [38.12858047506981, 23001]  ]
L_t_LQuujj600 = [[3871.3156836111384, 60181] , [2591, 2591] ,  [2180.126733756082, 46475] ,  [79.51712884615735, 5137] ,  [3.8445003207877146, 14] ,  [171.78743889703577, 1000] ,  [22.610989103131484, 1270] ,  [30.85803061471153, 18872]  ]
L_t_LQuujj700 = [[1550.72719684075, 63907] , [1797, 1797] ,  [1423.4176103984212, 30830] ,  [65.40863807136576, 4859] ,  [2.9519147040151266, 12] ,  [132.33761077933258, 772] ,  [18.654432372996776, 1016] ,  [22.616218549571567, 14291]  ]
L_t_LQuujj800 = [[666.419246925858, 66392] , [1225, 1225] ,  [906.7351999608701, 19900] ,  [53.319052978931005, 4421] ,  [1.952500715257671, 10] ,  [98.61669779938245, 581] ,  [14.388601617198711, 793] ,  [16.89662037364134, 10575]  ]
L_t_LQuujj900 = [[301.6944515690604, 67918] , [834, 834] ,  [575.5061347408072, 12759] ,  [39.37489528810183, 3997] ,  [1.952500715257671, 10] ,  [74.9233477845184, 437] ,  [11.863137826921228, 630] ,  [12.030474903303153, 7668]  ]
L_t_LQuujj1000 = [[141.26297058855343, 68863] , [565, 565] ,  [368.7711751627977, 8249] ,  [29.798254668917437, 3546] ,  [1.952500715257671, 10] ,  [58.11431711619173, 337] ,  [10.146290571652226, 494] ,  [8.595694015167945, 5585]  ]
L_t_LQuujj1100 = [[68.76621972378305, 68524] , [394, 394] ,  [237.1849113786183, 5366] ,  [23.8826076934339, 3170] ,  [1.050120550164898, 9] ,  [43.698843389627015, 254] ,  [9.13663637544011, 382] ,  [6.280440940905171, 4037]  ]
L_t_LQuujj1200 = [[34.40691611498646, 34642] , [271, 271] ,  [155.58809509885978, 3569] ,  [17.053800472551114, 2876] ,  [2.0141215315951424, 6] ,  [32.97477151504244, 194] ,  [8.399964670872162, 298] ,  [4.43331121221628, 2941]  ]
L_t_LQuujj1300 = [[17.664260397298587, 34471] , [192, 192] ,  [103.58558173221998, 2402] ,  [11.922390319276003, 2631] ,  [2.0141215315951424, 6] ,  [24.42424737577098, 145] ,  [8.141621960732989, 237] ,  [3.107079048617765, 2154]  ]
L_t_LQuujj1400 = [[9.195035681335266, 68650] , [130, 130] ,  [69.63139440596476, 1640] ,  [10.976950501771872, 2443] ,  [2.0141215315951424, 6] ,  [18.847824912515634, 114] ,  [6.077622456779032, 186] ,  [2.269651277012255, 1587]  ]
L_t_LQuujj1500 = [[4.8551818035338865, 68319] , [92, 92] ,  [49.049900503778666, 1152] ,  [8.611004013813737, 2228] ,  [1.2102666310780679, 5] ,  [16.00645655785421, 100] ,  [5.797610632580756, 151] ,  [1.6746895351033624, 1201]  ]
L_t_LQuujj1600 = [[2.583949378863205, 67422] , [68, 68] ,  [35.36179311095946, 825] ,  [7.35918399369021, 2024] ,  [1.2102666310780679, 5] ,  [12.446622821039893, 79] ,  [5.21008210752408, 117] ,  [1.2459588170361475, 891]  ]
L_t_LQuujj1700 = [[1.402450316414037, 66515] , [48, 48] ,  [23.6933624892353, 562] ,  [6.358900963916842, 1805] ,  [0.20052554609458714, 3] ,  [9.546499596920471, 58] ,  [2.806596037890326, 86] ,  [0.9528670292979258, 664]  ]
L_t_LQuujj1800 = [[0.7689036552200618, 66098] , [33, 33] ,  [16.434806725526606, 399] ,  [4.766565254745395, 1588] ,  [-0.24941133077588798, 1] ,  [7.6375577569875235, 46] ,  [2.48460508370917, 70] ,  [0.5998941436548118, 510]  ]
L_t_LQuujj1900 = [[0.41966434575517764, 65165] , [26, 26] ,  [12.267552208389374, 300] ,  [4.40596364095048, 1372] ,  [-0.24941133077588798, 1] ,  [4.7517668099146055, 29] ,  [2.170724495388302, 49] ,  [0.49066867497841443, 402]  ]
L_t_LQuujj2000 = [[0.23471210261217243, 64500] , [20, 20] ,  [8.630582931027211, 215] ,  [3.885468768931752, 1162] ,  [-0.24941133077588798, 1] ,  [3.922999879435264, 24] ,  [1.7926260909734804, 37] ,  [0.3835217187718741, 305]  ]
L_t_LQuujj2100 = [[0.1288631428985143, 63455] , [14, 14] ,  [5.942132704253327, 153] ,  [3.7220022758169806, 990] ,  [0.0, 0] ,  [3.5656954412609583, 22] ,  [1.5215104308499574, 33] ,  [0.2666102735530024, 234]  ]
L_t_LQuujj2200 = [[0.07040268994359108, 61032] , [12, 12] ,  [4.444915350431962, 111] ,  [2.429376936724615, 844] ,  [0.0, 0] ,  [2.660745464908912, 17] ,  [0.5407182460255733, 26] ,  [0.20298058141703199, 183]  ]
L_t_LQuujj2300 = [[0.0391138072406304, 30773] , [7, 7] ,  [3.362786435658516, 83] ,  [1.8359120870236934, 726] ,  [0.0, 0] ,  [2.1077477071123973, 14] ,  [0.5271302664714407, 22] ,  [0.16560377853485106, 143]  ]
L_t_LQuujj2400 = [[0.02183028200282354, 60692] , [5, 5] ,  [2.419060827097583, 60] ,  [1.3055514604982366, 623] ,  [0.0, 0] ,  [1.6910335723737244, 12] ,  [0.44690896348698045, 18] ,  [0.12000364026488997, 119]  ]
L_t_LQuujj2500 = [[0.012374749507387794, 59731] , [4, 4] ,  [1.718485926658587, 44] ,  [0.823239951271564, 538] ,  [0.0, 0] ,  [1.6910335723737244, 12] ,  [0.3847173142275595, 14] ,  [0.07405049620618362, 94]  ]
L_t_LQuujj2600 = [[0.006821271609314006, 58629] , [3, 3] ,  [1.2643658796288826, 31] ,  [0.6605138811240311, 478] ,  [0.0, 0] ,  [1.348586677976233, 9] ,  [0.39982321921448455, 12] ,  [0.046013852921509585, 81]  ]
L_t_LQuujj2700 = [[0.003830065180345369, 28900] , [3, 3] ,  [1.0291955535416117, 24] ,  [0.6132178517798019, 422] ,  [0.0, 0] ,  [0.8672562509759179, 7] ,  [0.3380713918257674, 9] ,  [0.009657408670667628, 65]  ]
L_t_LQuujj2800 = [[0.0021009910764907534, 56622] , [3, 3] ,  [0.9433075697464977, 22] ,  [0.6791305672404576, 372] ,  [0.0, 0] ,  [0.7179026323862915, 6] ,  [0.3122912286568326, 8] ,  [-0.001985001752995481, 52]  ]
L_t_LQuujj2900 = [[0.001168605533614075, 55449] , [2, 2] ,  [0.7651549303626621, 18] ,  [0.6548217047565674, 322] ,  [0.0, 0] ,  [0.5085381476344984, 4] ,  [0.3122912286568326, 8] ,  [-0.020522385342949166, 40]  ]
L_t_LQuujj3000 = [[0.0006689528299978437, 26419] , [2, 2] ,  [0.6208928545770411, 15] ,  [0.49163148539050505, 279] ,  [0.0, 0] ,  [0.5085381476344984, 4] ,  [0.18660735334685963, 5] ,  [-0.03469728420306298, 32]  ]
L_t_LQuujj3500 = [[4.1160914394215835e-05, 25100] , [1, 1] ,  [0.3471631689201746, 7] ,  [0.29863887512505294, 128] ,  [0.0, 0] ,  [0.0, 0] ,  [0.1863582829465526, 4] ,  [-0.0725559810342744, 9]  ]
L_t_LQuujj4000 = [[3.455145609443232e-06, 45663] , [1, 1] ,  [0.05311568126369911, 1] ,  [0.21574363899266338, 65] ,  [0.0, 0] ,  [0.0, 0] ,  [9.071677445207013e-05, 1] ,  [0.002714273453047433, 4]  ]
