headers = ['Signal', 'Data', 'TTBar', 'ZJets', 'WJets', 'sTop', 'VV', 'TTV']
L_t_LQuujj300 = [[18728.20075124675, 6348] , [0, 0] ,  [0.12019319444807448, 1] ,  [0.7822283049638546, 60] ,  [0.0, 0] ,  [0.0, 0] ,  [0.2825694211139874, 17] ,  [0.0420652713430316, 48]  ]
L_t_LQuujj400 = [[5474.460634831856, 8786] , [0, 0] ,  [0.0, 0] ,  [0.7568426238926573, 50] ,  [0.0, 0] ,  [0.39310394544997185, 2] ,  [-0.0137813711923088, 3] ,  [0.012929780489262351, 17]  ]
L_t_LQuujj500 = [[3395.8605367941027, 19990] , [2, 2] ,  [0.5798516182292036, 3] ,  [0.5988525634580328, 84] ,  [0.0, 0] ,  [0.36564544977665847, 2] ,  [0.061978067928151484, 8] ,  [0.025335706411040246, 30]  ]
L_t_LQuujj600 = [[1375.6632370389896, 23902] , [0, 0] ,  [0.0, 0] ,  [0.24854657715162068, 50] ,  [0.0, 0] ,  [0.0, 0] ,  [0.041026930529792296, 5] ,  [0.01789213929954935, 16]  ]
L_t_LQuujj700 = [[706.1292905642749, 31890] , [0, 0] ,  [0.0, 0] ,  [0.28240753983156025, 67] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.011413429543513643, 12] ,  [0.020813587169775737, 26]  ]
L_t_LQuujj800 = [[332.6046937863355, 36991] , [0, 0] ,  [0.0, 0] ,  [-0.043827147336011826, 63] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.002301533143289164, 4] ,  [0.006799082127606803, 15]  ]
L_t_LQuujj900 = [[165.23189572388026, 41425] , [0, 0] ,  [0.0, 0] ,  [0.08958737622243523, 65] ,  [0.0, 0] ,  [0.0, 0] ,  [0.06163891794922821, 6] ,  [0.012460917892532869, 10]  ]
L_t_LQuujj1000 = [[83.30975863532171, 32306] , [1, 1] ,  [0.0, 0] ,  [0.1367664743939866, 71] ,  [0.0, 0] ,  [0.0, 0] ,  [0.060332479023746596, 5] ,  [0.010814104770364099, 6]  ]
L_t_LQuujj1100 = [[45.53189479488956, 49754] , [1, 1] ,  [0.0, 0] ,  [0.3253796959822144, 72] ,  [0.0, 0] ,  [0.0, 0] ,  [0.04486263931735754, 4] ,  [0.017440847986615104, 8]  ]
L_t_LQuujj1200 = [[21.3254101606785, 47850] , [1, 1] ,  [0.0, 0] ,  [0.09252115797755033, 28] ,  [0.0, 0] ,  [0.18341524051266522, 1] ,  [-0.02074938760876037, 2] ,  [0.005533400150087338, 4]  ]
L_t_LQuujj1300 = [[11.228027569021027, 49010] , [0, 0] ,  [0.0, 0] ,  [0.05371695616889872, 17] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0013948575822764536, 2]  ]
L_t_LQuujj1400 = [[7.006017592290754, 58809] , [0, 0] ,  [0.0, 0] ,  [0.18388811965931304, 43] ,  [0.0, 0] ,  [0.18341524051266522, 1] ,  [0.003506987922580791, 2] ,  [-0.0009676395638318169, 5]  ]
L_t_LQuujj1500 = [[3.3793048854970666, 53550] , [0, 0] ,  [0.0, 0] ,  [0.02129080655936023, 18] ,  [0.0, 0] ,  [0.0, 0] ,  [0.015794102043194706, 1] ,  [0.001245888813872557, 1]  ]
