headers = ['Signal', 'Data', 'TTBar', 'ZJets', 'WJets', 'sTop', 'VV', 'TTV']
L_t_LQuujj300 = [[18927.270094566124, 6348] , [0, 0] ,  [0.1260240518421468, 1] ,  [0.6860338348048027, 60] ,  [0.0, 0] ,  [0.0, 0] ,  [0.24191171079632517, 17] ,  [0.042351592111428187, 48]  ]
L_t_LQuujj400 = [[5533.8979035196835, 8786] , [0, 0] ,  [0.0, 0] ,  [0.793351755402102, 50] ,  [0.0, 0] ,  [0.38048143309680443, 2] ,  [-0.01342781769213825, 3] ,  [0.012473338996238387, 17]  ]
L_t_LQuujj500 = [[3425.5331987096556, 19990] , [2, 2] ,  [0.5854397361360991, 3] ,  [0.7190774074665108, 84] ,  [0.0, 0] ,  [0.4096247247941415, 2] ,  [0.05375483497811603, 8] ,  [0.025389013643050268, 30]  ]
L_t_LQuujj600 = [[1388.2006300540222, 23902] , [0, 0] ,  [0.0, 0] ,  [0.21769665625949697, 50] ,  [0.0, 0] ,  [0.0, 0] ,  [0.046242008018913386, 5] ,  [0.01821529519164924, 16]  ]
L_t_LQuujj700 = [[711.13563775258, 31890] , [0, 0] ,  [0.0, 0] ,  [0.2834132071317405, 67] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.01307920658386733, 12] ,  [0.020559165802594894, 26]  ]
L_t_LQuujj800 = [[335.06047589401754, 36991] , [0, 0] ,  [0.0, 0] ,  [-0.04416870454037609, 63] ,  [0.0, 0] ,  [0.0, 0] ,  [0.006336189836094507, 4] ,  [0.005682153206400796, 15]  ]
L_t_LQuujj900 = [[166.47516325559457, 41425] , [0, 0] ,  [0.0, 0] ,  [0.10274654567921383, 65] ,  [0.0, 0] ,  [0.0, 0] ,  [0.06480258380385122, 6] ,  [0.011263517108072517, 10]  ]
L_t_LQuujj1000 = [[83.93835580231621, 32306] , [1, 1] ,  [0.0, 0] ,  [0.15041002569001852, 71] ,  [0.0, 0] ,  [0.0, 0] ,  [0.058334607497369455, 5] ,  [0.010073614821141453, 6]  ]
L_t_LQuujj1100 = [[45.840638847499356, 49754] , [1, 1] ,  [0.0, 0] ,  [0.400113535407065, 72] ,  [0.0, 0] ,  [0.0, 0] ,  [0.041504708005186484, 4] ,  [0.018059140489437867, 8]  ]
L_t_LQuujj1200 = [[21.473022405712896, 47850] , [1, 1] ,  [0.0, 0] ,  [0.08624466481293433, 28] ,  [0.0, 0] ,  [0.1911830750149164, 1] ,  [-0.02499551460147744, 2] ,  [0.005322013359622232, 4]  ]
L_t_LQuujj1300 = [[11.310991715426285, 49010] , [0, 0] ,  [0.0, 0] ,  [0.04649351683246276, 17] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0012882620546611195, 2]  ]
L_t_LQuujj1400 = [[7.052730302121877, 58809] , [0, 0] ,  [0.0, 0] ,  [0.18547086600052412, 43] ,  [0.0, 0] ,  [0.1911830750149164, 1] ,  [-0.0009083371450175452, 2] ,  [-0.0011021716015473702, 5]  ]
L_t_LQuujj1500 = [[3.404683684246372, 53550] , [0, 0] ,  [0.0, 0] ,  [0.02211981933547272, 18] ,  [0.0, 0] ,  [0.0, 0] ,  [0.01347992773175049, 1] ,  [0.0009949623316712825, 1]  ]
L_t_LQuujj1600 = [[1.948383156876682, 57091] , [0, 0] ,  [0.0, 0] ,  [0.17349870913519008, 21] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.0015593744178185917, 3]  ]
L_t_LQuujj1700 = [[1.0296138138433897, 39296] , [0, 0] ,  [0.0, 0] ,  [0.030565483731957346, 11] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.0004939783729115452, 1]  ]
L_t_LQuujj1800 = [[0.5645937124743615, 55015] , [0, 0] ,  [0.0, 0] ,  [8.989698768877355e-05, 4] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj1900 = [[0.33510937406660124, 54461] , [0, 0] ,  [0.0, 0] ,  [0.08801851969415299, 23] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.00127336242458297, 1]  ]
L_t_LQuujj2000 = [[0.185924769796969, 57297] , [0, 0] ,  [0.0, 0] ,  [0.06153902510598982, 10] ,  [0.0, 0] ,  [0.0, 0] ,  [0.01347992773175049, 1] ,  [-0.0025815329890727877, 1]  ]
L_t_LQuujj2100 = [[0.10269866786732812, 58531] , [0, 0] ,  [0.0, 0] ,  [0.07235958000013366, 13] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj2200 = [[0.05355827339703077, 54726] , [0, 0] ,  [0.0, 0] ,  [0.02909373208802545, 3] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj2300 = [[0.03058641462583661, 56491] , [0, 0] ,  [0.0, 0] ,  [0.03816327695769029, 6] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj2400 = [[0.017323707172543674, 56958] , [0, 0] ,  [0.0, 0] ,  [0.01485792865637942, 7] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj2500 = [[0.009976594210961514, 55747] , [0, 0] ,  [0.0, 0] ,  [0.001693324144057878, 5] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj2600 = [[0.00549406675864514, 56325] , [0, 0] ,  [0.0, 0] ,  [0.001102986071166854, 4] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj2700 = [[0.003065285130977458, 55187] , [0, 0] ,  [0.0, 0] ,  [0.036186544898968484, 5] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj2800 = [[0.001694854610923851, 54465] , [0, 0] ,  [0.0, 0] ,  [-0.003031671194732195, 4] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj2900 = [[0.0009325131776423117, 54100] , [0, 0] ,  [0.0, 0] ,  [-0.0006321727819946226, 3] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj3000 = [[0.0005208554595035781, 52000] , [0, 0] ,  [0.0, 0] ,  [0.002448370204955578, 3] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj3500 = [[3.212693215803077e-05, 40379] , [0, 0] ,  [0.0, 0] ,  [0.02840502633342552, 3] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
L_t_LQuujj4000 = [[2.657026041403114e-06, 44539] , [0, 0] ,  [0.0, 0] ,  [0.0009943901688485965, 3] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0]  ]
