headers = ['Signal', 'Data', 'TTBar', 'ZJets', 'WJets', 'sTop', 'VV', 'TTV']
L_t_LQuujj300 = [[142065.92370764038, 14925] , [5683, 5683] ,  [4958.639536074354, 68495] ,  [142.10141755208628, 4772] ,  [5.7192327551605, 15] ,  [367.2313825998236, 1672] ,  [51.555787777596386, 1901] ,  [72.52931760042, 27945]  ]
L_t_LQuujj400 = [[45857.87956082883, 22441] , [5660, 5660] ,  [4931.314982825599, 68132] ,  [142.998385609486, 4769] ,  [5.7192327551605, 15] ,  [366.7832953167314, 1670] ,  [51.711483732670786, 1899] ,  [72.23307057045258, 27879]  ]
L_t_LQuujj500 = [[15268.60882813292, 27101] , [4977, 4977] ,  [4267.319689757898, 59303] ,  [136.9464359350433, 4698] ,  [5.7192327551605, 15] ,  [336.94820452997567, 1536] ,  [46.77572877300954, 1784] ,  [66.7452249431624, 25744]  ]
L_t_LQuujj600 = [[5757.624961033747, 30052] , [3738, 3738] ,  [3067.5454730922106, 42996] ,  [125.02299713956761, 4456] ,  [6.001302950820113, 14] ,  [279.0539970340186, 1262] ,  [41.945870077270925, 1530] ,  [54.57670629609509, 20926]  ]
L_t_LQuujj700 = [[2294.409669537443, 31808] , [2556, 2556] ,  [2022.260654852432, 28549] ,  [101.96006419028645, 4133] ,  [4.899413035501137, 13] ,  [210.37525789613238, 943] ,  [36.28775687478052, 1233] ,  [41.85646306010303, 15810]  ]
L_t_LQuujj800 = [[992.7144752854869, 33180] , [1718, 1718] ,  [1306.0270165638965, 18569] ,  [79.49629259716738, 3716] ,  [2.2584924723472684, 10] ,  [160.7253588761193, 721] ,  [36.88812471426602, 959] ,  [29.686758179034612, 11496]  ]
L_t_LQuujj900 = [[449.6915469592683, 33972] , [1158, 1158] ,  [839.4220551665506, 11968] ,  [67.39670989317351, 3272] ,  [2.561961697013929, 9] ,  [116.75732821827494, 529] ,  [29.46187417110781, 753] ,  [21.44323770466688, 8237]  ]
L_t_LQuujj1000 = [[210.1684921345659, 34320] , [768, 768] ,  [543.8445250773282, 7776] ,  [56.599603905299546, 2846] ,  [2.561961697013929, 9] ,  [84.02417514504977, 381] ,  [21.084242183202196, 575] ,  [15.07665758381685, 5872]  ]
L_t_LQuujj1100 = [[104.09683730720536, 34781] , [519, 519] ,  [365.1191086500685, 5231] ,  [49.029821614801754, 2463] ,  [0.8397864525196048, 8] ,  [58.78448740432605, 266] ,  [16.73958126695908, 445] ,  [10.839666828363915, 4260]  ]
L_t_LQuujj1200 = [[51.92063152736396, 34773] , [349, 349] ,  [245.80910944848944, 3525] ,  [38.513497537387344, 2148] ,  [0.8397864525196048, 8] ,  [43.891121911470606, 196] ,  [10.34094927922273, 340] ,  [7.5601279351300885, 3071]  ]
L_t_LQuujj1300 = [[26.91907313633098, 34839] , [252, 252] ,  [166.82876944078498, 2394] ,  [26.482322957389073, 1904] ,  [0.8722024377858761, 7] ,  [32.86600289771804, 151] ,  [6.506681486179031, 270] ,  [5.788689532143498, 2268]  ]
L_t_LQuujj1400 = [[14.05770792249352, 34683] , [169, 169] ,  [113.35847319495153, 1633] ,  [23.22096037728105, 1713] ,  [0.8388648762781763, 6] ,  [24.244887117010638, 114] ,  [5.316093439611368, 223] ,  [4.373812100198828, 1671]  ]
L_t_LQuujj1500 = [[7.460333711351317, 34477] , [121, 121] ,  [79.19402697240402, 1121] ,  [16.004550361172647, 1531] ,  [-0.2747359885550334, 5] ,  [18.04059047103885, 86] ,  [4.081291345075887, 168] ,  [3.278489414907054, 1279]  ]
L_t_LQuujj1600 = [[4.027387583066509, 34348] , [83, 83] ,  [58.95396761132695, 840] ,  [10.56493140055548, 1361] ,  [0.43247141656547766, 4] ,  [13.713866808131865, 64] ,  [3.5530426433544, 130] ,  [2.5477100167957407, 948]  ]
L_t_LQuujj1700 = [[2.210609224307475, 34075] , [62, 62] ,  [43.59962222017433, 615] ,  [8.063686033037698, 1203] ,  [0.43247141656547766, 4] ,  [10.401988558589515, 48] ,  [4.621264594839648, 98] ,  [1.9796330833345344, 715]  ]
L_t_LQuujj1800 = [[1.2163505468478377, 33696] , [47, 47] ,  [30.677538648681267, 436] ,  [7.2757822214372005, 1055] ,  [0.43247141656547766, 4] ,  [7.03117863625661, 35] ,  [4.188640614742592, 73] ,  [1.3836609352783753, 548]  ]
L_t_LQuujj1900 = [[0.6663417332631382, 33230] , [32, 32] ,  [22.53358391889743, 320] ,  [4.8149057760758405, 904] ,  [0.43247141656547766, 4] ,  [5.5274016529283605, 25] ,  [2.742683035447149, 63] ,  [0.9667721595659221, 423]  ]
L_t_LQuujj2000 = [[0.37573834154827734, 32862] , [22, 22] ,  [16.092355959239548, 232] ,  [4.268433074849764, 780] ,  [0.28333803415719955, 3] ,  [4.493815852068885, 20] ,  [2.4209817556317446, 56] ,  [0.8142251376166082, 329]  ]
L_t_LQuujj2100 = [[0.20822703155324848, 32387] , [13, 13] ,  [12.257208355623398, 176] ,  [2.789067241241664, 666] ,  [0.2525469828804395, 2] ,  [3.844136600550549, 17] ,  [2.4094393751895544, 44] ,  [0.5676097989356739, 252]  ]
L_t_LQuujj2200 = [[0.11544576456188774, 32117] , [9, 9] ,  [9.165540191271868, 132] ,  [2.1109116969906903, 560] ,  [0.03140979764298552, 1] ,  [3.2887165846683493, 14] ,  [0.9677487001612916, 38] ,  [0.4630915426156415, 196]  ]
L_t_LQuujj2300 = [[0.06391231356707494, 31435] , [7, 7] ,  [6.186308837035832, 90] ,  [2.777283136380051, 469] ,  [0.0, 0] ,  [2.034316376193845, 9] ,  [0.8399673711546846, 31] ,  [0.37205957801347944, 153]  ]
L_t_LQuujj2400 = [[0.03599300363208275, 31054] , [5, 5] ,  [4.259278091571759, 63] ,  [2.3120470021950306, 391] ,  [0.0, 0] ,  [1.5331203263421296, 7] ,  [1.014100809354205, 26] ,  [0.27997414779023166, 126]  ]
L_t_LQuujj2500 = [[0.020605675503814938, 30660] , [3, 3] ,  [3.4267812662286325, 49] ,  [2.198277119747537, 335] ,  [0.0, 0] ,  [0.8338707156125809, 4] ,  [1.018965822186362, 24] ,  [0.1964347025676457, 101]  ]
L_t_LQuujj2600 = [[0.011542327535285212, 30478] , [2, 2] ,  [2.7035902783933543, 37] ,  [1.8903041504436982, 281] ,  [0.0, 0] ,  [0.2586873616627499, 1] ,  [1.0015441271678873, 19] ,  [0.16406797362667275, 75]  ]
L_t_LQuujj2700 = [[0.006508960455042458, 29904] , [2, 2] ,  [2.0512404944527294, 27] ,  [1.309821537776563, 241] ,  [0.0, 0] ,  [0.2586873616627499, 1] ,  [0.5165350237148902, 15] ,  [0.1328522879617415, 61]  ]
L_t_LQuujj2800 = [[0.003631665308216767, 29650] , [2, 2] ,  [1.7489533179658094, 23] ,  [1.652414881735105, 196] ,  [0.0, 0] ,  [0.2586873616627499, 1] ,  [0.41635563825036864, 11] ,  [0.08623146796731063, 50]  ]
L_t_LQuujj2900 = [[0.0020179681187763973, 28911] , [2, 2] ,  [1.6021200966850038, 21] ,  [1.603097272820513, 165] ,  [0.0, 0] ,  [0.2586873616627499, 1] ,  [0.38931472509527865, 9] ,  [0.06582812418018322, 36]  ]
L_t_LQuujj3000 = [[0.0011445510051512106, 28422] , [2, 2] ,  [1.2296064398999431, 16] ,  [1.5178829978594905, 137] ,  [0.0, 0] ,  [0.2586873616627499, 1] ,  [0.38931472509527865, 9] ,  [0.04346680306815418, 26]  ]
L_t_LQuujj3500 = [[7.342876539308458e-05, 26351] , [0, 0] ,  [0.34876534566943074, 4] ,  [1.311273363171945, 69] ,  [0.0, 0] ,  [0.0, 0] ,  [0.27426580879197165, 5] ,  [0.02292770853425552, 6]  ]
L_t_LQuujj4000 = [[6.383841360626527e-06, 24234] , [0, 0] ,  [0.07142645692376742, 1] ,  [0.2645673314880803, 34] ,  [0.0, 0] ,  [0.0, 0] ,  [0.02533593911344735, 2] ,  [0.007627179893151559, 3]  ]
