headers = ['Signal', 'Data', 'TTBar', 'ZJets', 'WJets', 'sTop', 'VV', 'TTV']
L_t_LQuujj300 = [[142154.85129985953, 14925] , [5683, 5683] ,  [4953.641076849142, 68495] ,  [139.0975714389213, 4772] ,  [4.937542601803021, 15] ,  [367.1681262256103, 1672] ,  [52.03849107900725, 1901] ,  [72.73119372182373, 27945]  ]
L_t_LQuujj400 = [[45915.24094032949, 22441] , [5660, 5660] ,  [4926.766158960086, 68132] ,  [139.84189142366634, 4769] ,  [4.937542601803021, 15] ,  [366.7275889740512, 1670] ,  [52.17935460912631, 1899] ,  [72.43474452014365, 27879]  ]
L_t_LQuujj500 = [[15300.509158531491, 27101] , [4977, 4977] ,  [4260.527496965059, 59303] ,  [133.72853768511234, 4698] ,  [4.937542601803021, 15] ,  [337.14808891520414, 1536] ,  [47.58304186851732, 1784] ,  [66.9703489870731, 25744]  ]
L_t_LQuujj600 = [[5765.2344378461175, 30052] , [3738, 3738] ,  [3059.6137125267537, 42996] ,  [122.45975552097093, 4456] ,  [4.981515631389713, 14] ,  [280.70371416624045, 1262] ,  [40.97961035056741, 1530] ,  [54.75484958619818, 20926]  ]
L_t_LQuujj700 = [[2297.1339978283986, 31808] , [2556, 2556] ,  [2021.9333208365665, 28549] ,  [100.19408979775083, 4133] ,  [4.31265297883601, 13] ,  [213.04719165069713, 943] ,  [35.93313884270022, 1233] ,  [42.13134669792512, 15810]  ]
L_t_LQuujj800 = [[993.4658580067235, 33180] , [1718, 1718] ,  [1308.2205682129957, 18569] ,  [77.0017061939866, 3716] ,  [1.8366232354298149, 10] ,  [162.31410521483156, 721] ,  [37.274553477087544, 959] ,  [29.65220206238404, 11496]  ]
L_t_LQuujj900 = [[450.0049197116326, 33972] , [1158, 1158] ,  [840.9437414755229, 11968] ,  [66.57028789011007, 3272] ,  [2.1754761768814705, 9] ,  [118.3325146044882, 529] ,  [29.615550075421307, 753] ,  [21.542872356953694, 8237]  ]
L_t_LQuujj1000 = [[210.24263769603547, 34320] , [768, 768] ,  [545.4765533933805, 7776] ,  [56.298689972756094, 2846] ,  [2.1754761768814705, 9] ,  [84.4272911314699, 381] ,  [21.86123092044442, 575] ,  [15.008897955002325, 5872]  ]
L_t_LQuujj1100 = [[104.35603246858166, 34781] , [519, 519] ,  [366.1066651680326, 5231] ,  [49.28194487283498, 2463] ,  [0.3534113041893596, 8] ,  [59.57526437483614, 266] ,  [17.00852656518762, 445] ,  [10.847193198210487, 4260]  ]
L_t_LQuujj1200 = [[52.15170310167923, 34773] , [349, 349] ,  [247.63269750449504, 3525] ,  [37.772748436745886, 2148] ,  [0.3534113041893596, 8] ,  [44.38996559368109, 196] ,  [9.482027725648555, 340] ,  [7.541713928337886, 3071]  ]
L_t_LQuujj1300 = [[26.980183897679723, 34839] , [252, 252] ,  [167.2880182232901, 2394] ,  [25.285573621450684, 1904] ,  [0.39104182562634865, 7] ,  [32.79637958617537, 151] ,  [5.9726936448792705, 270] ,  [5.787630396398823, 2268]  ]
L_t_LQuujj1400 = [[14.087619420137505, 34683] , [169, 169] ,  [113.67532139821219, 1633] ,  [21.70932593081366, 1713] ,  [0.3570992604665879, 6] ,  [23.86221263160343, 114] ,  [4.656972177989464, 223] ,  [4.407857687464047, 1671]  ]
L_t_LQuujj1500 = [[7.477579173020585, 34477] , [121, 121] ,  [79.34833387540446, 1121] ,  [16.07810568065177, 1531] ,  [-0.5304009984837079, 5] ,  [17.783110841956397, 86] ,  [3.6322107604267195, 168] ,  [3.2631126145534033, 1279]  ]
L_t_LQuujj1600 = [[4.032101944132763, 34348] , [83, 83] ,  [58.46596185701485, 840] ,  [9.48837993606827, 1361] ,  [0.29056989921295706, 4] ,  [13.77902888254286, 64] ,  [3.0188273636266754, 130] ,  [2.503351148921707, 948]  ]
L_t_LQuujj1700 = [[2.218590962237687, 34075] , [62, 62] ,  [43.085053184631285, 615] ,  [6.893053268568579, 1203] ,  [0.29056989921295706, 4] ,  [10.747776363967358, 48] ,  [4.134827210106058, 98] ,  [2.016039222522074, 715]  ]
L_t_LQuujj1800 = [[1.2200891475280247, 33696] , [47, 47] ,  [30.560275012817268, 436] ,  [6.647890218158287, 1055] ,  [0.29056989921295706, 4] ,  [7.192670994967791, 35] ,  [3.773018842472369, 73] ,  [1.4076086143846083, 548]  ]
L_t_LQuujj1900 = [[0.6683403308021905, 33230] , [32, 32] ,  [22.485166081960863, 320] ,  [4.148656353817956, 904] ,  [0.29056989921295706, 4] ,  [5.531392096828209, 25] ,  [2.813266632913409, 63] ,  [0.9847054398256845, 423]  ]
L_t_LQuujj2000 = [[0.37691855628718995, 32862] , [22, 22] ,  [15.922513234707266, 232] ,  [3.954992749686039, 780] ,  [0.24299336187614937, 3] ,  [4.632328552716818, 20] ,  [2.627610975721745, 56] ,  [0.8212268745826519, 329]  ]
L_t_LQuujj2100 = [[0.2086752927338452, 32387] , [13, 13] ,  [12.093151868194395, 176] ,  [2.3249217341401427, 666] ,  [0.2261322586598936, 2] ,  [3.947304725457521, 17] ,  [2.753599428952546, 44] ,  [0.547507124190449, 252]  ]
L_t_LQuujj2200 = [[0.11601175303151098, 32117] , [9, 9] ,  [9.07423240187044, 132] ,  [2.0029808336767987, 560] ,  [0.036154770709559574, 1] ,  [3.3283543260822714, 14] ,  [1.0821405137776456, 38] ,  [0.4502168318515075, 196]  ]
L_t_LQuujj2300 = [[0.06406274729099092, 31435] , [7, 7] ,  [6.129038873392584, 90] ,  [2.4750894640934833, 469] ,  [0.0, 0] ,  [2.018303356622658, 9] ,  [0.9603865717856639, 31] ,  [0.3690584921401177, 153]  ]
L_t_LQuujj2400 = [[0.0361496588772118, 31054] , [5, 5] ,  [4.146125767507371, 63] ,  [2.0057145133153487, 391] ,  [0.0, 0] ,  [1.6576927647995885, 7] ,  [1.0733192980390074, 26] ,  [0.29519146567538906, 126]  ]
L_t_LQuujj2500 = [[0.02069131751088386, 30660] , [3, 3] ,  [3.3445206059101262, 49] ,  [1.931483259070675, 335] ,  [0.0, 0] ,  [0.8524611702210646, 4] ,  [1.086822303271401, 24] ,  [0.18288942406545783, 101]  ]
L_t_LQuujj2600 = [[0.011598534718081362, 30478] , [2, 2] ,  [2.6151392287997974, 37] ,  [1.5670998969805587, 281] ,  [0.0, 0] ,  [0.3306877501867449, 1] ,  [1.0727866625407034, 19] ,  [0.14209774736713587, 75]  ]
L_t_LQuujj2700 = [[0.006552070577574105, 29904] , [2, 2] ,  [2.0418030663309152, 27] ,  [0.9046356236528813, 241] ,  [0.0, 0] ,  [0.3306877501867449, 1] ,  [0.4314908254402388, 15] ,  [0.116457723111031, 61]  ]
L_t_LQuujj2800 = [[0.0036448939601836953, 29650] , [2, 2] ,  [1.7103560339815218, 23] ,  [1.4749033067134736, 196] ,  [0.0, 0] ,  [0.3306877501867449, 1] ,  [0.329634769182816, 11] ,  [0.07925248489304118, 50]  ]
L_t_LQuujj2900 = [[0.00202347383310917, 28911] , [2, 2] ,  [1.5944248231483897, 21] ,  [1.4315677193671352, 165] ,  [0.0, 0] ,  [0.3306877501867449, 1] ,  [0.30114018638280465, 9] ,  [0.06197467433143542, 36]  ]
L_t_LQuujj3000 = [[0.0011496622528589797, 28422] , [2, 2] ,  [1.2581050652823427, 16] ,  [1.3893653848643222, 137] ,  [0.0, 0] ,  [0.3306877501867449, 1] ,  [0.30114018638280465, 9] ,  [0.03531605982288772, 26]  ]
L_t_LQuujj3500 = [[7.374182558887729e-05, 26351] , [0, 0] ,  [0.3797182418348269, 4] ,  [1.1852318258136838, 69] ,  [0.0, 0] ,  [0.0, 0] ,  [0.18320304137844323, 5] ,  [0.021737357602005705, 6]  ]
L_t_LQuujj4000 = [[6.414029481246714e-06, 24234] , [0, 0] ,  [0.06920170051692594, 1] ,  [0.2995896571995981, 34] ,  [0.0, 0] ,  [0.0, 0] ,  [0.023582336196801362, 2] ,  [0.005207162310786484, 3]  ]
