headers = ['Signal', 'Data', 'TTBar', 'ZJets', 'WJets', 'sTop', 'VV', 'TTV']
L_t_LQuujj300 = [[32062.114541357783, 3312] , [0, 0] ,  [1.0299084913267098, 12] ,  [1.5533193098110325, 43] ,  [0.0, 0] ,  [0.7440275161942558, 3] ,  [0.23190393351498761, 21] ,  [0.10214723997890143, 50]  ]
L_t_LQuujj400 = [[8786.163058180637, 4251] , [1, 1] ,  [0.1599495583430564, 4] ,  [-0.0831795404772636, 28] ,  [0.0, 0] ,  [0.0, 0] ,  [0.017777354503841027, 9] ,  [0.027684055869528483, 19]  ]
L_t_LQuujj500 = [[5618.719894223389, 9879] , [2, 2] ,  [0.34612589605242444, 5] ,  [-0.08677129252628213, 57] ,  [0.0, 0] ,  [0.33412384725877375, 1] ,  [0.08741642040016828, 18] ,  [0.11243344953726525, 42]  ]
L_t_LQuujj600 = [[2242.274802581023, 11649] , [3, 3] ,  [0.23873640089664871, 4] ,  [0.03772636602947013, 40] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0687424544221555, 10] ,  [0.07787814168740999, 31]  ]
L_t_LQuujj700 = [[1151.4973033050162, 15896] , [1, 1] ,  [0.2941006404663801, 4] ,  [0.3468903657024957, 62] ,  [0.0, 0] ,  [0.0, 0] ,  [-0.017803388271712395, 3] ,  [0.018418157175268686, 19]  ]
L_t_LQuujj800 = [[562.5573388646641, 18711] , [0, 0] ,  [0.1063892674044265, 2] ,  [0.0867180279171984, 61] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0540636791603996, 7] ,  [-0.00777913262923205, 13]  ]
L_t_LQuujj900 = [[281.0957398187173, 21154] , [0, 0] ,  [0.1043375114525067, 1] ,  [0.3397644555595509, 62] ,  [0.0, 0] ,  [0.0, 0] ,  [0.052550211051877585, 5] ,  [0.021656808282952786, 15]  ]
L_t_LQuujj1000 = [[142.6894892173003, 23223] , [0, 0] ,  [0.06851493805459309, 1] ,  [-0.05922359268526818, 60] ,  [0.0, 0] ,  [0.0, 0] ,  [0.008751925886493534, 1] ,  [0.011629465510377926, 12]  ]
L_t_LQuujj1100 = [[77.88481040260577, 25874] , [0, 0] ,  [0.07569270065136781, 1] ,  [0.22830316947405815, 58] ,  [0.0, 0] ,  [0.0, 0] ,  [0.062248011982034085, 3] ,  [0.03403075063172947, 14]  ]
L_t_LQuujj1200 = [[36.7328879650503, 24485] , [0, 0] ,  [0.07569270065136781, 1] ,  [0.0482441057142214, 33] ,  [0.0, 0] ,  [0.0, 0] ,  [0.005549666189624493, 1] ,  [0.01711357642034574, 5]  ]
L_t_LQuujj1300 = [[19.402464551938845, 25003] , [0, 0] ,  [0.0, 0] ,  [0.04421570335016483, 23] ,  [0.0, 0] ,  [0.0, 0] ,  [0.0, 0] ,  [0.002613186053852145, 1]  ]
