headers = ['Signal', 'Data', 'TTBar', 'ZJets', 'WJets', 'sTop', 'VV', 'TTV']
L_t_LQuujj300 = [[87823.00635708592, 27866] , [3085, 3085] ,  [2798.2505356990096, 16070] ,  [131.74285361208385, 6062] ,  [3.891812732450012, 31] ,  [206.02049976772668, 1125] ,  [17.275638941941647, 1380] ,  [31.428719266592186, 24673]  ]
L_t_LQuujj400 = [[28531.24645867648, 42934] , [3077, 3077] ,  [2782.0204142298594, 15984] ,  [131.26097768499454, 6057] ,  [3.891812732450012, 31] ,  [206.02049976772668, 1125] ,  [17.379023769275936, 1376] ,  [31.264427205829925, 24611]  ]
L_t_LQuujj500 = [[9577.435872268235, 52676] , [2713, 2713] ,  [2415.3048313432355, 13910] ,  [117.2188036337591, 5940] ,  [4.637702065259305, 29] ,  [189.2522454546778, 1035] ,  [16.605984827745427, 1298] ,  [29.28229990139759, 22869]  ]
L_t_LQuujj600 = [[3595.492968448353, 58247] , [2045, 2045] ,  [1759.409306934096, 10142] ,  [108.05158341648439, 5649] ,  [4.637702065259305, 29] ,  [156.6441845543368, 853] ,  [15.174858401558355, 1152] ,  [24.459837995859917, 18979]  ]
L_t_LQuujj700 = [[1446.71640670974, 61073] , [1366, 1366] ,  [1156.1224899328981, 6714] ,  [76.85881879739924, 5252] ,  [3.988210455970446, 27] ,  [121.28760065153702, 658] ,  [13.851656153607712, 970] ,  [18.129003370810526, 14652]  ]
L_t_LQuujj800 = [[621.6358168056158, 64322] , [906, 906] ,  [734.7834947259396, 4301] ,  [53.241127173066246, 4674] ,  [3.598379811296648, 23] ,  [92.35967116446373, 502] ,  [10.394489843989325, 774] ,  [13.085862046082966, 10945]  ]
L_t_LQuujj900 = [[282.2700698103087, 65916] , [597, 597] ,  [489.07796922702, 2872] ,  [34.46483917893305, 4121] ,  [3.4719559743532877, 21] ,  [72.46876867506954, 391] ,  [9.005481268178464, 624] ,  [9.86371670988197, 8082]  ]
L_t_LQuujj1000 = [[133.19943214626323, 47504] , [390, 390] ,  [318.18201415082535, 1887] ,  [26.89761724414409, 3598] ,  [3.0915701617123736, 17] ,  [54.92433434944928, 292] ,  [7.413920417922987, 503] ,  [7.2138429726687185, 5911]  ]
L_t_LQuujj1100 = [[65.73757562438307, 65923] , [265, 265] ,  [203.94522573961288, 1216] ,  [13.745977300878337, 3122] ,  [2.992864916979169, 14] ,  [41.38116958896703, 216] ,  [5.72147485611246, 405] ,  [5.200506537064511, 4372]  ]
L_t_LQuujj1200 = [[32.67448355956515, 66842] , [174, 174] ,  [132.80431411317787, 794] ,  [17.55596951061395, 2723] ,  [2.3040012987417557, 11] ,  [31.166410271259352, 162] ,  [4.899478303926069, 324] ,  [3.6437222516835486, 3246]  ]
L_t_LQuujj1300 = [[17.341101206800776, 66916] , [108, 108] ,  [88.52147009678373, 534] ,  [13.494488049819276, 2369] ,  [1.6165967576574876, 9] ,  [21.96839554674017, 114] ,  [3.498457961922385, 248] ,  [2.699547330722283, 2410]  ]
L_t_LQuujj1400 = [[9.189171467875992, 66716] , [72, 72] ,  [56.32344954522197, 343] ,  [11.47994862782027, 2084] ,  [1.4157630568619584, 5] ,  [17.21028912908196, 89] ,  [2.6593257849545484, 182] ,  [1.8988993122272726, 1783]  ]
L_t_LQuujj1500 = [[4.9490057432153876, 66551] , [45, 45] ,  [40.84382511532332, 242] ,  [9.571079355442988, 1849] ,  [1.3989422631009778, 4] ,  [13.856792397307789, 73] ,  [1.9046651345894603, 146] ,  [1.4229819169075315, 1349]  ]
