headers = ['Signal', 'Data', 'TTBar', 'ZJets', 'WJets', 'sTop', 'VV', 'TTV']
L_t_LQuujj300 = [[81593.96416256831, 27866] , [3085, 3085] ,  [2743.896052309772, 16070] ,  [129.839027829888, 6062] ,  [3.7842292758986216, 31] ,  [193.51692135045153, 1125] ,  [17.124052055450214, 1380] ,  [30.887019846632427, 24673]  ]
L_t_LQuujj400 = [[26507.6043012823, 42934] , [3077, 3077] ,  [2727.981192057067, 15984] ,  [129.36407620853163, 6057] ,  [3.7842292758986216, 31] ,  [193.51692135045153, 1125] ,  [17.226529721889396, 1376] ,  [30.722545114057592, 24611]  ]
L_t_LQuujj500 = [[8898.134916422083, 52676] , [2713, 2713] ,  [2366.76397141797, 13910] ,  [115.43565914119591, 5940] ,  [4.509499591775429, 29] ,  [177.55083365420725, 1035] ,  [16.458645128237823, 1298] ,  [28.757844490042444, 22869]  ]
L_t_LQuujj600 = [[3340.4746271325625, 58247] , [2045, 2045] ,  [1721.519207865933, 10142] ,  [106.40847204652476, 5649] ,  [4.509499591775429, 29] ,  [146.4535777524749, 853] ,  [15.04021663835382, 1152] ,  [23.981780874782896, 18979]  ]
L_t_LQuujj700 = [[1344.1048255910528, 61073] , [1366, 1366] ,  [1128.6840022965825, 6714] ,  [75.69531593204525, 5252] ,  [3.877962225697148, 27] ,  [112.78917198691644, 658] ,  [13.728754749293257, 970] ,  [17.738217055157047, 14652]  ]
L_t_LQuujj800 = [[577.5449129169267, 64322] , [906, 906] ,  [715.4584517165059, 4301] ,  [52.43472129559754, 4674] ,  [3.4989078775994873, 23] ,  [85.48516808487486, 502] ,  [10.30226279295718, 774] ,  [12.78380444651156, 10945]  ]
L_t_LQuujj900 = [[262.24943685737685, 65916] , [597, 597] ,  [474.87387049872655, 2872] ,  [33.94624699164282, 4121] ,  [3.3759788422573065, 21] ,  [66.62729052012423, 391] ,  [8.914111657874745, 624] ,  [9.617275141062276, 8082]  ]
L_t_LQuujj1000 = [[122.45145640056715, 47504] , [390, 390] ,  [308.1630653148062, 1887] ,  [26.495270623750304, 3598] ,  [3.006108237659626, 17] ,  [50.08963861440123, 292] ,  [7.338698783538804, 503] ,  [7.032922984946143, 5911]  ]
L_t_LQuujj1100 = [[60.3890065547708, 65923] , [265, 265] ,  [197.02713501405285, 1216] ,  [13.519008304470232, 3122] ,  [2.9101315546888125, 14] ,  [37.40964828046444, 216] ,  [5.658392109694981, 405] ,  [5.059738058706813, 4372]  ]
L_t_LQuujj1200 = [[29.830774535732292, 66842] , [174, 174] ,  [127.9039268625888, 794] ,  [17.243302172801087, 2723] ,  [2.240310561119474, 11] ,  [28.01162220395506, 162] ,  [4.839247056557261, 324] ,  [3.537876510291468, 3246]  ]
L_t_LQuujj1300 = [[15.355292504217468, 66916] , [108, 108] ,  [85.13207775024536, 534] ,  [13.252860094622386, 2369] ,  [1.5719083106547773, 9] ,  [19.5906443755169, 114] ,  [3.4554500182511063, 248] ,  [2.6211287332259166, 2410]  ]
L_t_LQuujj1400 = [[7.980236961915679, 66716] , [72, 72] ,  [53.93342935373146, 343] ,  [11.26814884044691, 2084] ,  [1.3766263630418811, 5] ,  [15.260952722658837, 89] ,  [2.6188862089156912, 182] ,  [1.835022396536851, 1783]  ]
L_t_LQuujj1500 = [[4.228554253163493, 66551] , [45, 45] ,  [39.04708848102073, 242] ,  [9.391279609059815, 1849] ,  [1.3602705554606453, 4] ,  [12.232303572912981, 73] ,  [1.8733071027961619, 146] ,  [1.3751143468104707, 1349]  ]
L_t_LQuujj1600 = [[2.2378901571638012, 65668] , [37, 37] ,  [27.985363431670667, 173] ,  [7.221640628431042, 1635] ,  [1.3390359847299866, 3] ,  [8.860622997661787, 52] ,  [1.0689595904471032, 117] ,  [0.9693150140617262, 1001]  ]
L_t_LQuujj1700 = [[1.2191462174623144, 46497] , [21, 21] ,  [18.862988451430677, 116] ,  [6.333505046040816, 1436] ,  [1.3390359847299866, 3] ,  [6.925358651705438, 39] ,  [1.0089729592210521, 96] ,  [0.7842872196396234, 764]  ]
L_t_LQuujj1800 = [[0.6639690258197672, 64622] , [13, 13] ,  [12.859141318661296, 81] ,  [5.183593856332959, 1240] ,  [1.3390359847299866, 3] ,  [5.131124033750295, 29] ,  [0.8324770344506028, 81] ,  [0.539807758751093, 573]  ]
